Crop_Year,State,Crop,Season,Area,Temperature,Rainfall,Humidity,Yield
2006,Odisha,Maize,Kharif,1887.64,31.1,1267.6,61.4,2167.98
2019,Maharashtra,Potato,Rabi,4042.65,28.8,1363.2,61.1,19214.7
2013,Andhra Pradesh,Sunflower,Kharif,1103.95,31.8,994.7,66.6,946.37
2002,Andhra Pradesh,Groundnut,Rabi,2219.52,30.3,1032.0,68.0,1254.84
2008,Andhra Pradesh,Jowar,Kharif,1934.98,31.6,1116.8,79.5,698.96
2003,Chhattisgarh,Jowar,Rabi,4905.91,28.6,1388.0,85.3,838.11
2014,Tamil Nadu,Sunflower,Rabi,716.36,31.8,1191.8,77.5,673.98
2013,Karnataka,Soyabean,Kharif,4818.02,28.1,648.6,75.4,874.21
2005,Madhya Pradesh,Jowar,Kharif,2910.8,29.1,1245.7,66.0,684.6
2006,Punjab,Sunflower,Rabi,1953.97,24.7,686.7,54.7,578.3
2002,Maharashtra,Mustard,Rabi,1883.87,30.6,1173.1,73.3,1127.95
2019,Rajasthan,Wheat,Rabi,2790.63,29.5,549.4,51.8,2852.41
2007,West Bengal,Cotton,Kharif,1814.44,32.4,1605.8,80.6,320.02
2007,Rajasthan,Bajra,Kharif,1579.75,35.9,293.3,47.1,510.53
2010,Telangana,Rice,Kharif,3256.3,31.1,733.1,61.0,2049.01
2001,Maharashtra,Chickpea,Rabi,1877.72,27.7,1276.4,70.3,780.38
2002,Odisha,Rice,Kharif,632.67,28.5,1688.6,71.7,1978.47
2011,Haryana,Sugarcane,Whole Year,2454.87,28.1,581.6,54.3,54458.56
2017,Gujarat,Sunflower,Rabi,1557.24,29.1,765.8,70.5,870.91
2010,Punjab,Rice,Kharif,1418.63,22.1,709.2,61.4,2967.18
2021,Haryana,Groundnut,Kharif,2128.84,25.9,845.9,54.4,1343.91
2009,Haryana,Soyabean,Kharif,1325.83,29.4,490.7,44.2,780.76
2021,Karnataka,Potato,Rabi,3388.43,22.7,937.4,77.3,23568.88
2017,Odisha,Mustard,Rabi,1743.41,28.4,1519.7,83.0,987.43
2008,Andhra Pradesh,Bajra,Kharif,2454.85,35.2,1305.7,73.5,809.94
2011,Punjab,Cotton,Kharif,836.66,28.4,383.2,57.3,439.67
2015,Telangana,Wheat,Rabi,912.86,35.0,1022.4,72.9,3207.41
2005,Madhya Pradesh,Soyabean,Kharif,4827.7,30.9,1389.8,57.5,872.04
2021,Odisha,Sugarcane,Whole Year,2036.49,27.8,1606.0,82.2,66549.88
2005,Gujarat,Rice,Kharif,309.14,29.2,704.1,69.6,1970.91
2020,Tamil Nadu,Maize,Rabi,1394.77,33.1,1272.4,81.1,1696.83
2006,Andhra Pradesh,Potato,Rabi,1373.57,31.7,1025.9,81.7,22786.51
2020,Haryana,Rice,Kharif,1549.47,28.5,756.7,56.4,2474.33
2002,Uttar Pradesh,Jowar,Rabi,187.57,32.0,883.8,57.7,782.6
2001,Gujarat,Maize,Rabi,1896.07,32.4,715.1,61.4,2175.03
2003,Rajasthan,Sugarcane,Whole Year,3335.48,37.1,465.9,41.6,52157.33
2009,West Bengal,Soyabean,Kharif,129.54,30.1,1618.5,75.8,807.34
2001,Maharashtra,Sugarcane,Whole Year,1844.98,25.8,1003.2,73.8,68451.43
2012,Madhya Pradesh,Wheat,Rabi,3486.09,30.1,1278.7,68.8,3698.54
2016,Tamil Nadu,Maize,Rabi,1358.79,32.5,1225.9,74.0,2097.38
2013,Odisha,Sugarcane,Whole Year,1595.22,27.5,1648.5,74.0,59379.66
2013,Chhattisgarh,Bajra,Kharif,1067.5,27.7,1278.2,65.7,1000.92
2008,Telangana,Groundnut,Kharif,3888.24,29.8,1102.9,79.1,1274.56
2010,Andhra Pradesh,Jowar,Rabi,644.47,34.2,859.3,80.1,1109.34
2001,Uttar Pradesh,Lentil,Rabi,2502.08,30.2,1009.4,58.9,949.55
2004,Telangana,Groundnut,Kharif,4259.6,31.6,812.7,71.7,1029.23
2020,Chhattisgarh,Mustard,Rabi,659.79,30.3,1385.3,82.3,935.0
2010,Gujarat,Maize,Rabi,3660.66,28.3,776.1,59.2,2112.01
2011,Haryana,Soyabean,Kharif,4418.81,26.1,809.6,63.7,939.18
2007,Madhya Pradesh,Cotton,Kharif,1219.58,31.4,1181.5,56.8,598.59
2020,Odisha,Jowar,Kharif,2512.94,30.1,1372.0,65.6,888.16
2020,Chhattisgarh,Groundnut,Kharif,2641.09,35.6,1372.9,81.7,1338.23
2016,Haryana,Chickpea,Rabi,2079.99,26.5,558.6,64.0,925.59
2015,Chhattisgarh,Soyabean,Kharif,768.56,27.2,949.4,73.0,1281.69
2020,Rajasthan,Sunflower,Rabi,4419.16,32.4,62.4,46.5,680.51
2006,Tamil Nadu,Groundnut,Rabi,3421.75,30.7,1085.8,74.3,1537.09
2006,Uttar Pradesh,Rice,Kharif,4661.05,26.8,615.6,63.5,1897.45
2006,Uttar Pradesh,Turmeric,Kharif,1908.08,28.6,853.8,66.2,5466.95
2021,Karnataka,Bajra,Kharif,1279.54,29.5,910.5,80.1,1171.12
2009,Chhattisgarh,Turmeric,Kharif,185.42,30.0,1370.7,68.0,5152.07
2003,Tamil Nadu,Rice,Kharif,3410.34,33.2,1040.4,80.9,2953.55
2019,Karnataka,Potato,Rabi,2847.59,26.4,1049.3,71.9,22241.55
2016,Tamil Nadu,Wheat,Rabi,1088.31,31.0,932.9,74.0,3778.14
2005,Gujarat,Rice,Kharif,2909.47,32.7,900.7,63.9,2290.58
2003,Haryana,Jowar,Kharif,2630.34,23.9,619.5,56.2,933.28
2013,Tamil Nadu,Maize,Kharif,2218.46,29.3,766.0,73.6,1888.62
2018,Bihar,Lentil,Rabi,3735.4,27.3,898.5,87.8,1083.17
2004,Bihar,Cotton,Kharif,1662.62,29.2,1078.1,67.3,413.15
2016,Bihar,Sunflower,Rabi,4138.21,31.9,1116.6,74.7,744.84
2003,Rajasthan,Turmeric,Kharif,3926.27,28.3,381.6,37.6,4093.39
2019,Bihar,Wheat,Rabi,1232.27,26.9,1160.2,74.3,3008.92
2004,Madhya Pradesh,Mustard,Rabi,4836.41,28.7,1105.9,75.2,1076.8
2001,West Bengal,Maize,Rabi,340.48,27.4,1995.7,83.4,1731.22
2003,Maharashtra,Wheat,Rabi,3791.09,27.0,996.7,69.6,3906.63
2010,Madhya Pradesh,Jowar,Rabi,886.71,29.1,1134.2,59.4,815.07
2017,Uttar Pradesh,Maize,Kharif,4915.62,32.0,977.8,70.9,2547.3
2010,Madhya Pradesh,Sunflower,Rabi,248.03,27.6,1176.6,67.4,908.11
2015,Tamil Nadu,Bajra,Kharif,3203.22,31.7,890.0,67.4,806.46
2006,Madhya Pradesh,Turmeric,Kharif,4319.4,30.5,1083.3,72.9,5372.55
2021,West Bengal,Jowar,Rabi,2367.19,32.6,1682.1,71.7,911.21
2021,Gujarat,Bajra,Kharif,2772.22,28.2,903.1,60.8,1116.65
2020,Uttar Pradesh,Lentil,Rabi,4944.55,28.3,714.0,60.2,882.62
2017,Telangana,Wheat,Rabi,2599.0,27.0,982.0,58.0,3007.29
2015,Odisha,Mustard,Rabi,921.62,26.4,2000.5,71.6,1190.26
2005,Madhya Pradesh,Chickpea,Rabi,4871.98,27.8,891.7,73.0,1156.36
2013,Rajasthan,Wheat,Rabi,4331.37,30.8,481.6,41.4,2593.39
2003,West Bengal,Sugarcane,Whole Year,83.04,28.6,1824.8,74.3,58019.64
2008,Andhra Pradesh,Soyabean,Kharif,3261.07,31.3,1034.0,70.1,989.08
2014,Bihar,Sunflower,Kharif,4347.36,25.5,1159.3,75.4,968.72
2004,Chhattisgarh,Cotton,Kharif,1318.92,26.8,1587.2,71.2,441.91
2005,Punjab,Sunflower,Kharif,472.26,25.5,698.6,55.1,652.07
2004,Gujarat,Mustard,Rabi,3875.53,33.0,625.6,53.1,1053.84
2007,Bihar,Mustard,Rabi,867.9,27.1,1071.8,70.6,1082.02
2012,Gujarat,Groundnut,Kharif,1624.31,31.0,1116.2,62.7,1321.08
2005,West Bengal,Turmeric,Kharif,1419.75,31.4,1530.7,80.4,5602.75
2016,Chhattisgarh,Wheat,Rabi,4818.96,27.7,1167.6,74.7,3087.8
2019,Tamil Nadu,Wheat,Rabi,4800.51,32.0,1203.9,74.0,3565.17
2002,Andhra Pradesh,Cotton,Kharif,4550.45,36.6,1010.8,79.3,507.56
2011,Madhya Pradesh,Maize,Kharif,1302.75,29.0,976.9,70.4,2457.78
2021,Odisha,Sugarcane,Whole Year,4098.78,34.9,1669.4,78.2,56664.51
2007,Bihar,Chickpea,Rabi,2306.88,25.0,1084.6,70.8,955.37
2015,Karnataka,Chickpea,Rabi,4618.24,26.3,787.4,80.4,1155.44
2002,Haryana,Sugarcane,Whole Year,2874.94,24.4,860.2,52.5,61890.02
2015,Uttar Pradesh,Turmeric,Kharif,1732.29,28.3,1014.2,55.6,6151.6
2003,Bihar,Potato,Rabi,2755.78,29.4,1008.7,55.7,18826.72
2018,West Bengal,Wheat,Rabi,3537.62,29.6,1591.2,81.2,2543.7
2012,Karnataka,Maize,Kharif,726.5,22.3,945.4,77.7,2224.38
2003,Chhattisgarh,Wheat,Rabi,4879.94,28.3,1627.6,72.7,2508.89
2007,Chhattisgarh,Sugarcane,Whole Year,1902.0,26.1,1376.3,82.3,74813.88
2018,Punjab,Chickpea,Rabi,4812.07,27.5,599.7,63.7,757.62
2010,Tamil Nadu,Groundnut,Kharif,4607.96,29.1,1346.9,70.4,929.55
2015,Bihar,Chickpea,Rabi,3405.14,28.3,881.7,70.6,913.74
2009,Tamil Nadu,Bajra,Kharif,2656.68,28.4,1097.6,78.5,784.13
2009,Uttar Pradesh,Potato,Rabi,1177.65,26.6,877.5,60.2,19985.8
2020,Bihar,Sunflower,Rabi,3531.49,23.3,1397.2,66.6,696.29
2009,Rajasthan,Mustard,Rabi,1083.59,31.0,279.5,37.0,1061.46
2002,Telangana,Bajra,Kharif,220.01,33.1,1270.9,68.0,772.93
2020,Andhra Pradesh,Lentil,Rabi,565.69,32.6,1006.3,69.3,1018.87
2002,Gujarat,Cotton,Kharif,4330.91,32.5,682.1,56.9,411.04
2020,Rajasthan,Soyabean,Kharif,3982.7,30.4,186.2,50.5,774.82
2006,Karnataka,Chickpea,Rabi,3128.7,25.2,999.3,75.7,1021.22
2008,Uttar Pradesh,Bajra,Kharif,1326.98,25.0,957.2,64.7,959.06
2011,Odisha,Lentil,Rabi,4921.09,25.9,1483.0,71.6,728.96
2015,Tamil Nadu,Sunflower,Kharif,1779.3,30.0,1184.9,81.8,942.75
2019,Karnataka,Groundnut,Kharif,2620.62,26.6,846.4,73.2,1304.57
2018,Bihar,Maize,Kharif,3137.67,25.9,972.1,67.6,2669.91
2006,Uttar Pradesh,Sunflower,Rabi,1137.81,29.7,746.5,57.2,652.26
2015,Uttar Pradesh,Turmeric,Kharif,2273.94,25.1,849.6,61.4,4794.33
2019,Gujarat,Chickpea,Rabi,3556.4,28.4,781.2,58.7,1108.42
2005,Punjab,Bajra,Kharif,529.68,20.7,623.2,58.2,953.86
2015,Maharashtra,Wheat,Rabi,4344.92,28.7,891.3,67.8,2799.56
2010,West Bengal,Soyabean,Kharif,3924.11,29.9,1722.4,74.0,932.18
2016,Tamil Nadu,Sugarcane,Whole Year,4687.28,29.3,969.2,88.4,78201.93
2005,Andhra Pradesh,Turmeric,Kharif,2174.77,38.6,978.4,85.5,5823.07
2020,Rajasthan,Sugarcane,Whole Year,1726.47,30.5,603.9,55.1,49501.41
2002,Karnataka,Groundnut,Rabi,4631.51,27.7,948.1,76.0,1538.82
2009,Gujarat,Mustard,Rabi,2337.3,33.2,778.8,56.8,1268.0
2001,Andhra Pradesh,Mustard,Rabi,2635.57,32.7,930.3,85.6,882.79
2009,Madhya Pradesh,Soyabean,Kharif,1376.25,31.9,1211.6,52.0,986.74
2014,Punjab,Sunflower,Kharif,672.28,23.3,767.5,67.0,711.51
2002,Gujarat,Potato,Rabi,219.61,23.2,840.5,55.7,16269.48
2011,Maharashtra,Bajra,Kharif,1010.02,32.1,1257.2,65.8,933.89
2012,Gujarat,Sunflower,Kharif,4261.52,30.0,812.1,50.6,675.34
2013,West Bengal,Potato,Rabi,762.1,26.8,1596.3,81.0,16008.85
2021,Bihar,Chickpea,Rabi,1739.64,25.6,1184.1,72.9,1155.0
2011,Tamil Nadu,Bajra,Kharif,2621.46,29.3,892.6,78.8,1013.69
2017,Gujarat,Potato,Rabi,1832.12,33.0,978.6,66.0,17152.91
2018,Chhattisgarh,Soyabean,Kharif,1793.26,29.2,1379.8,82.0,834.06
2004,Maharashtra,Groundnut,Rabi,1952.39,26.5,1219.2,80.0,1305.18
2015,Maharashtra,Wheat,Rabi,2083.02,31.3,1195.3,65.8,2818.56
2001,Tamil Nadu,Soyabean,Kharif,4354.14,27.9,1429.4,75.6,1091.16
2020,Rajasthan,Sunflower,Kharif,2340.03,32.2,566.0,38.6,727.94
2008,Karnataka,Rice,Kharif,4491.52,30.0,1294.9,75.3,2275.32
2017,Andhra Pradesh,Chickpea,Rabi,3958.29,33.8,730.4,78.1,819.31
2006,Uttar Pradesh,Maize,Kharif,1460.84,26.1,580.7,65.3,2260.84
2013,Odisha,Sunflower,Rabi,1673.23,30.2,1529.7,66.7,870.96
2001,Madhya Pradesh,Mustard,Rabi,3281.85,29.1,797.6,63.3,1212.31
2018,Telangana,Mustard,Rabi,493.02,30.6,1112.8,63.3,1296.5
2008,Uttar Pradesh,Turmeric,Kharif,527.69,28.0,770.0,69.4,4880.54
2003,Telangana,Sugarcane,Whole Year,2161.83,32.0,1132.0,63.5,56770.39
2014,Tamil Nadu,Rice,Kharif,4259.1,29.5,1050.1,71.1,2605.1
2001,Haryana,Wheat,Rabi,4319.03,25.8,656.3,63.5,2794.24
2004,Andhra Pradesh,Mustard,Rabi,2911.26,29.8,970.5,71.9,1099.42
2014,Rajasthan,Sugarcane,Whole Year,1821.89,32.3,563.8,49.7,47335.71
2010,Madhya Pradesh,Turmeric,Kharif,4186.57,31.6,700.7,71.1,5165.17
2009,Uttar Pradesh,Bajra,Kharif,1161.35,32.9,902.0,57.6,1044.77
2004,Gujarat,Rice,Kharif,2814.67,33.6,667.7,50.7,2143.46
2001,Chhattisgarh,Potato,Rabi,1361.16,27.2,1242.8,71.6,21221.5
2002,Madhya Pradesh,Turmeric,Kharif,2555.61,25.9,782.3,65.5,5315.28
2018,Rajasthan,Soyabean,Kharif,3304.11,32.9,406.3,45.9,729.48
2020,Punjab,Sugarcane,Whole Year,419.52,29.0,617.0,51.0,63945.7
2010,Bihar,Mustard,Rabi,442.47,30.5,1140.7,66.0,1043.44
2001,Rajasthan,Soyabean,Kharif,1002.23,34.8,490.7,40.4,1099.08
2019,Tamil Nadu,Lentil,Rabi,1345.4,30.4,1279.3,80.9,696.56
2013,Rajasthan,Lentil,Rabi,3135.45,31.9,229.2,38.6,764.83
2014,Odisha,Bajra,Kharif,4833.93,27.0,1219.0,72.5,945.19
2018,Gujarat,Bajra,Kharif,669.82,33.1,669.9,68.2,737.73
2007,Bihar,Bajra,Kharif,494.95,25.1,1222.9,73.0,752.51
2009,West Bengal,Sunflower,Kharif,4513.93,29.4,1386.4,86.0,729.72
2003,Madhya Pradesh,Turmeric,Kharif,4964.16,32.1,1123.2,78.2,4834.18
2003,Maharashtra,Mustard,Rabi,3629.37,31.5,995.8,70.9,967.88
2005,Punjab,Lentil,Rabi,4066.61,26.1,603.3,54.7,813.9
2015,Punjab,Lentil,Rabi,1485.12,23.2,717.0,57.3,918.0
2016,Madhya Pradesh,Wheat,Rabi,4032.54,28.3,1015.3,61.3,2980.16
2003,Karnataka,Bajra,Kharif,3636.98,23.2,1074.5,76.0,1133.53
2004,Bihar,Lentil,Rabi,1091.58,29.3,1047.0,80.1,996.34
2021,Tamil Nadu,Rice,Kharif,1973.64,32.0,1281.9,66.5,2325.05
2011,Karnataka,Groundnut,Kharif,2707.22,25.4,1214.0,77.7,1754.96
2013,Rajasthan,Sugarcane,Whole Year,4012.27,32.1,240.1,39.4,51028.82
2014,Telangana,Cotton,Kharif,4343.79,30.9,1020.7,82.3,495.45
2007,Punjab,Maize,Kharif,4255.21,29.6,635.5,61.7,2728.06
2014,West Bengal,Sunflower,Rabi,1792.35,25.7,1606.3,85.4,907.82
2006,Odisha,Potato,Rabi,3813.88,26.8,1528.8,82.7,12532.35
2002,Karnataka,Lentil,Rabi,93.76,30.0,1195.2,76.6,910.94
2015,Tamil Nadu,Maize,Kharif,2964.35,26.4,1047.2,77.0,2358.94
2012,Haryana,Groundnut,Kharif,1968.05,26.5,535.3,56.4,1350.99
2001,Andhra Pradesh,Rice,Kharif,4347.1,31.7,1028.6,70.1,2402.26
2018,Bihar,Chickpea,Rabi,1949.76,22.3,868.0,82.1,975.6
2009,Andhra Pradesh,Maize,Rabi,3855.21,32.7,1027.4,75.4,2075.15
2016,Maharashtra,Lentil,Rabi,2009.72,23.8,1431.8,67.4,876.97
2019,Odisha,Soyabean,Kharif,1444.02,27.5,1541.2,80.1,858.61
2008,Uttar Pradesh,Sunflower,Kharif,503.14,24.2,1012.0,62.9,726.97
2001,Tamil Nadu,Bajra,Kharif,1028.34,27.5,1033.7,90.7,908.14
2008,Haryana,Wheat,Rabi,848.7,21.9,540.0,57.0,2584.07
2003,Andhra Pradesh,Turmeric,Kharif,1341.19,31.7,1036.0,71.5,6717.53
2019,Rajasthan,Turmeric,Kharif,2932.26,32.0,72.9,50.5,4232.88
2015,Maharashtra,Bajra,Kharif,2830.03,28.2,1017.5,76.5,993.59
2012,Uttar Pradesh,Potato,Rabi,412.18,22.8,905.3,60.3,18649.44
2007,Haryana,Groundnut,Kharif,459.09,24.2,840.5,61.6,1124.36
2019,Bihar,Mustard,Rabi,2859.49,24.0,1167.6,72.7,1447.67
2020,Uttar Pradesh,Cotton,Kharif,2989.42,27.9,961.2,63.6,531.13
2014,Punjab,Lentil,Rabi,4151.15,27.7,687.9,56.4,972.24
2017,Andhra Pradesh,Chickpea,Rabi,3389.12,29.1,898.1,69.2,1259.11
2016,Haryana,Bajra,Kharif,1594.86,27.5,524.3,58.2,718.32
2002,Bihar,Chickpea,Rabi,4211.65,31.4,1179.7,77.3,1084.19
2002,Uttar Pradesh,Sunflower,Rabi,3262.05,27.1,850.2,56.8,767.84
2020,Andhra Pradesh,Jowar,Kharif,874.3,28.8,993.7,77.3,1074.81
2003,Punjab,Mustard,Rabi,877.26,22.4,591.5,63.3,1163.89
2003,Tamil Nadu,Sugarcane,Whole Year,1219.78,32.3,1050.4,82.2,76043.58
2002,Tamil Nadu,Potato,Rabi,3515.25,29.6,921.8,75.1,20392.35
2006,Telangana,Cotton,Kharif,2839.81,29.3,924.4,68.2,438.68
2014,Chhattisgarh,Bajra,Kharif,3824.94,29.4,1613.7,77.4,1003.99
2007,Madhya Pradesh,Sugarcane,Whole Year,2999.46,28.1,1255.0,73.9,60189.79
2008,Tamil Nadu,Mustard,Rabi,2731.1,32.5,1400.3,79.1,1383.6
2007,West Bengal,Maize,Rabi,280.24,26.6,1516.7,78.4,1312.16
2012,Bihar,Mustard,Rabi,2940.52,26.2,1313.2,83.0,1295.43
2008,Odisha,Sugarcane,Whole Year,589.1,26.3,1695.7,69.4,63105.2
2015,Bihar,Mustard,Rabi,3245.03,28.3,1044.2,83.8,1284.54
2006,Odisha,Wheat,Rabi,1122.91,30.7,1526.6,77.8,3218.8
2020,Uttar Pradesh,Maize,Kharif,3206.96,26.0,1042.2,83.0,2523.18
2018,Maharashtra,Potato,Rabi,286.39,29.3,963.4,60.3,22036.88
2011,Uttar Pradesh,Jowar,Kharif,200.29,30.4,558.6,59.5,735.69
2016,Gujarat,Maize,Kharif,401.53,32.9,608.9,57.9,1862.83
2015,Gujarat,Rice,Kharif,2565.02,34.4,626.1,60.6,2325.43
2013,Karnataka,Groundnut,Kharif,2868.79,27.0,657.3,74.2,1005.89
2019,Haryana,Jowar,Rabi,358.66,24.7,693.3,65.8,829.65
2017,Uttar Pradesh,Potato,Rabi,2992.29,26.0,898.3,66.6,23496.52
2016,Gujarat,Soyabean,Kharif,264.96,28.4,595.8,74.4,1033.76
2003,Andhra Pradesh,Wheat,Rabi,2622.65,28.7,816.9,79.3,2394.6
2014,Telangana,Wheat,Rabi,1872.91,33.9,914.4,70.2,2986.69
2018,Andhra Pradesh,Soyabean,Kharif,4761.48,30.5,940.4,67.1,1192.28
2006,Gujarat,Mustard,Rabi,3216.2,34.5,815.8,54.0,1214.3
2019,Gujarat,Sunflower,Rabi,795.52,30.4,929.8,52.8,938.59
2014,Chhattisgarh,Mustard,Rabi,1770.49,29.8,1435.2,81.0,705.04
2011,Bihar,Bajra,Kharif,1758.03,27.8,1179.9,81.2,1194.71
2005,Haryana,Maize,Rabi,3990.6,26.7,846.1,62.0,2214.27
2019,Karnataka,Rice,Kharif,3963.02,26.4,886.4,68.2,2426.27
2004,Madhya Pradesh,Rice,Kharif,4834.31,29.6,1172.6,64.1,2779.1
2004,Rajasthan,Bajra,Kharif,1392.9,31.0,706.5,45.3,940.07
2002,Chhattisgarh,Mustard,Rabi,4445.92,35.0,1413.5,70.4,1024.89
2021,Punjab,Chickpea,Rabi,1511.22,24.4,662.0,51.1,942.47
2021,Madhya Pradesh,Wheat,Rabi,4201.33,29.7,889.1,78.0,2829.11
2001,Chhattisgarh,Bajra,Kharif,4987.64,29.5,1545.7,73.0,1150.19
2011,Chhattisgarh,Chickpea,Rabi,1941.47,30.8,1047.7,69.7,922.77
2004,West Bengal,Lentil,Rabi,4680.97,27.4,1735.4,87.6,668.13
2018,Maharashtra,Rice,Kharif,846.04,26.8,1181.7,78.0,2867.91
2004,Karnataka,Sugarcane,Whole Year,1480.31,27.8,987.8,71.8,74624.03
2007,Andhra Pradesh,Soyabean,Kharif,1486.63,33.8,787.0,80.5,1143.73
2017,Telangana,Mustard,Rabi,4466.66,31.4,841.1,63.7,1085.19
2003,Punjab,Chickpea,Rabi,4464.13,24.2,698.9,67.1,806.53
2018,Maharashtra,Rice,Kharif,1367.0,28.2,1147.3,64.6,2262.48
2021,Bihar,Rice,Kharif,2010.45,25.4,1167.8,77.5,3283.07
2009,West Bengal,Soyabean,Kharif,2390.49,28.2,1541.7,80.8,925.96
2008,Punjab,Potato,Rabi,515.86,25.6,521.8,59.7,17976.22
2008,Tamil Nadu,Groundnut,Kharif,1627.31,35.8,1048.4,78.1,1260.06
2005,Tamil Nadu,Groundnut,Rabi,2832.97,30.4,854.3,77.3,1354.53
2020,Tamil Nadu,Soyabean,Kharif,1187.96,30.0,868.5,80.0,1282.35
2010,Odisha,Jowar,Rabi,808.02,28.0,1206.9,73.1,1197.04
2010,Haryana,Sunflower,Kharif,4810.49,26.0,787.0,55.6,943.5
2016,Madhya Pradesh,Soyabean,Kharif,4985.7,30.5,1157.5,75.6,1239.52
2015,Punjab,Maize,Rabi,3281.77,25.3,831.1,49.7,1878.9
2011,Odisha,Sunflower,Rabi,2162.91,27.2,1290.3,91.7,766.57
2004,Madhya Pradesh,Maize,Rabi,4309.36,29.0,993.1,63.4,2046.04
2013,Telangana,Bajra,Kharif,2334.88,28.2,1105.8,64.2,990.65
2009,Chhattisgarh,Rice,Kharif,4718.78,28.2,1226.8,64.9,1893.43
2004,Rajasthan,Lentil,Rabi,2331.28,35.4,690.1,38.9,662.07
2014,Odisha,Wheat,Rabi,4158.72,29.4,1427.0,79.4,3180.77
2013,Karnataka,Sunflower,Rabi,838.26,29.0,975.2,63.0,803.66
2008,Maharashtra,Mustard,Rabi,3900.92,34.2,1314.0,74.6,762.56
2003,Rajasthan,Sunflower,Kharif,573.54,33.1,671.3,50.6,630.38
2015,Chhattisgarh,Mustard,Rabi,2389.53,25.0,1202.3,76.8,1688.77
2015,Chhattisgarh,Rice,Kharif,887.14,28.5,1491.3,78.8,2414.92
2015,Chhattisgarh,Mustard,Rabi,3017.18,29.9,1304.2,71.3,1169.13
2014,Telangana,Soyabean,Kharif,158.53,31.1,1072.9,65.6,1001.38
2004,Bihar,Potato,Rabi,3221.67,34.1,1088.5,69.1,19338.37
2016,West Bengal,Lentil,Rabi,3528.72,26.9,1647.9,80.9,1234.08
2019,Odisha,Wheat,Rabi,3375.27,27.0,1607.9,84.4,2722.62
2014,Uttar Pradesh,Groundnut,Kharif,3357.09,27.5,875.9,64.7,1500.88
2009,Bihar,Maize,Kharif,4304.16,28.7,922.7,70.9,2344.51
2019,Punjab,Turmeric,Kharif,1358.15,22.8,774.8,58.1,5384.38
2007,Gujarat,Soyabean,Kharif,2948.57,29.0,756.8,59.4,1089.41
2001,Karnataka,Rice,Kharif,371.05,30.9,1098.5,69.6,2368.25
2010,Gujarat,Lentil,Rabi,3855.1,33.7,838.0,54.1,642.87
2018,Andhra Pradesh,Jowar,Rabi,781.2,30.4,1143.7,70.0,718.76
2013,Andhra Pradesh,Sugarcane,Whole Year,4382.92,30.2,1105.8,68.6,72658.47
2011,Bihar,Cotton,Kharif,2057.33,29.9,905.0,67.7,508.89
2019,Madhya Pradesh,Groundnut,Rabi,4871.18,31.7,1092.7,64.3,1127.31
2016,Odisha,Sugarcane,Whole Year,2181.23,30.0,1436.5,75.1,64861.34
2002,Andhra Pradesh,Turmeric,Kharif,2405.88,28.5,1208.5,72.6,5347.38
2015,Uttar Pradesh,Chickpea,Rabi,3659.88,23.1,956.7,65.3,990.02
2011,Rajasthan,Mustard,Rabi,302.86,35.6,533.5,47.7,1227.97
2019,Maharashtra,Cotton,Kharif,612.09,26.3,1130.7,85.9,667.48
2004,Andhra Pradesh,Groundnut,Kharif,637.72,31.9,841.8,68.5,1091.2
2017,Karnataka,Lentil,Rabi,4056.77,30.5,1064.6,86.8,1180.45
2010,Rajasthan,Cotton,Kharif,1396.13,32.6,489.4,36.0,462.23
2002,Madhya Pradesh,Potato,Rabi,669.91,29.0,1161.7,74.0,16242.35
2004,Bihar,Sunflower,Kharif,3352.42,30.5,1245.0,60.1,598.48
2021,Karnataka,Rice,Kharif,567.24,28.0,1229.1,74.5,2625.03
2007,Uttar Pradesh,Wheat,Rabi,2727.06,21.5,915.9,57.6,2785.47
2007,Telangana,Bajra,Kharif,4337.28,33.4,935.7,64.6,1005.84
2020,West Bengal,Lentil,Rabi,3457.54,30.6,1561.5,80.5,825.32
2007,Odisha,Potato,Rabi,1472.78,30.2,1643.9,76.2,11675.25
2021,Odisha,Sugarcane,Whole Year,1862.42,26.0,1310.1,82.6,57148.54
2011,Punjab,Wheat,Rabi,3435.63,22.8,767.0,58.5,2935.58
2019,Chhattisgarh,Sunflower,Kharif,3650.2,25.6,1272.5,72.6,895.59
2016,Maharashtra,Potato,Rabi,1220.93,28.4,954.1,61.9,20737.21
2005,Punjab,Rice,Kharif,2448.24,25.2,704.2,62.5,3010.5
2003,Andhra Pradesh,Cotton,Kharif,2445.2,26.6,1000.7,74.4,464.71
2007,Uttar Pradesh,Soyabean,Kharif,3910.74,24.9,1186.7,65.5,1181.08
2005,Chhattisgarh,Chickpea,Rabi,4299.62,25.3,1240.8,77.0,985.3
2003,Punjab,Turmeric,Kharif,2839.64,21.6,758.2,58.4,5236.92
2017,Rajasthan,Sugarcane,Whole Year,994.79,28.8,511.3,47.5,58854.01
2018,Maharashtra,Groundnut,Rabi,2073.3,30.4,763.2,72.2,867.15
2018,Uttar Pradesh,Sunflower,Kharif,295.6,30.0,771.9,68.8,886.58
2016,Andhra Pradesh,Sunflower,Kharif,728.55,35.7,1221.5,73.0,766.62
2009,Karnataka,Groundnut,Rabi,1707.1,28.6,995.8,80.1,1405.33
2016,Odisha,Cotton,Kharif,1181.5,30.8,1288.3,77.3,570.97
2019,Odisha,Cotton,Kharif,406.98,29.1,1610.1,72.7,213.93
